鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
淡水區,租賃房屋,新北市淡水區北新路１４１巷３８弄４號９樓,0.0,,,,1140130,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841005,137.28,3,2,2,有,有,有,18000,131,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額18000元。續租案件；,RPVPMLLKKHKGFEF58CC,整棟(戶)出租,有,1140130~1150129,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
淡水區,租賃房屋,新北市淡水區新春街１４６之９號,0.0,,,,1140123,土地0建物1車位0,一層,17,店面(店鋪),店舖,鋼筋混凝土造,1030423,455.57000000000005,0,0,0,無,有,無,160000,351,,0.0,0,租金總額含稅；未租賃車位，建物登記含有車位面積；租賃期間有約定不同租金第1-3年每月160000元，第4-6年每月164800元，第7-9年每月169744元；,RPQQMLLKKHKGFEF18CC,,有,1140605~1230604,有,,
中和區,租賃房屋,新北市中和區中正路７５５號３樓之１,0.0,,,,1140122,土地0建物1車位0,三層,23,辦公商業大樓,商業用,鋼筋混凝土造,0850919,189.60000000000002,0,0,0,無,有,無,30000,158,,0.0,0,,RPQOMLLKKHKGFHF28CC,,有,1140123~1160216,有,,
鶯歌區,租賃房屋+車位,新北市鶯歌區鳳鳴路５１９號４樓,0.0,,,,1140125,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090821,100.64,2,1,1,有,有,有,22400,264,坡道平面,25.56,2600,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22000元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，故實際租賃契約金額19800 元。,RPSNMLLKKHKGFIF48CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三峽區,租賃房屋,新北市三峽區大智路５７號１２樓,0.0,,,,1140124,土地0建物1車位0,十二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,161.48000000000002,4,2,2,有,有,無,26000,161,,0.0,0,租金總額含管理費；,RPTNMLLKKHKGFIF58CC,整棟(戶)出租,有,1140215~1160214,有,冷氣、熱水器、瓦斯或天然氣,
新莊區,租賃房屋,新北市新莊區中正路６９４巷３１號十三樓,0.0,,,,1140123,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050607,97.99000000000001,2,1,1,有,有,有,22000,225,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27500元，因選擇（包租）方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為22000元。,RPUOMLMKKHKGFBF18CC,整棟(戶)出租,有,1140210~1150204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區安泰路６０巷９０弄３號,0.0,,,,1140124,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0700325,89.94,3,2,2,有,無,有,16000,178,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇（包租）方案需打八折且簽約租金無條件捨去至百分位，實際租賃契約金額為16000元。,RPUNMLMKKHKGFCF18CC,整棟(戶)出租,無,1140205~1150204,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區中正東路二段１２３號１４樓之５,0.0,,,,1140122,土地0建物1車位0,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900302,50.7,2,1,1,有,有,有,18000,355,,0.0,0,租金總額含管理費；,RPSOMLMKKHKGFEF28CC,整棟(戶)出租,有,1140125~1150124,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
永和區,租賃房屋,新北市永和區中正路２７４號,0.0,,,,1140125,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0630911,20.89,12,12,12,有,無,有,20000,957,,0.0,0,本案為分租套房，本間301室為一房一廳一衛，全新裝潢.附家電，租金包含水費；包租業另附贈網路、第四台等其他費用。租金總額含水費；,RPUNMLMKKHKGFHF68CC,分租套房,無,1140125~1150124,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
永和區,租賃房屋,新北市永和區保平路２３６巷７弄９號四樓,0.0,,,,1140121,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691213,89.81,3,2,2,有,無,有,26000,290,,0.0,0,,RPOOMLMKKHKGFHF18CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、瓦斯或天然氣,
永和區,租賃房屋,新北市永和區中正路２７４號,0.0,,,,1140125,土地0建物0車位0,全,4,透天厝,住商用,加強磚造,0630911,20.89,12,12,12,有,無,有,20000,957,,0.0,0,本案為分租套房，本間301室為一房一廳一衛，全新裝潢.附家電，租金包含水費；包租業另附贈網路、第四台等其他費用。租金總額含水費；,RPUOMLMKKHKGFHF78CC,分租套房,無,1140125~1150124,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
板橋區,租賃房屋+車位,新北市板橋區華江一路１９７號１０樓,0.0,,,,1140121,土地0建物1車位1,十層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110815,151.7,3,2,2,有,有,無,52630,347,坡道平面,30.17,0,此租金已扣除管理費NT4370,RPRNMLNKKHKGFAF77CC,整棟(戶)出租,有,1140210~1160209,有,,
板橋區,租賃房屋,新北市板橋區文化路一段１０４巷６號三樓,0.0,,,,1140121,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,80.18,3,1,1,有,無,有,28000,349,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為35000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額28000元多人共同承租2；,RPTNMLNKKHKGFAF97CC,整棟(戶)出租,無,1140201~1160131,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區光武街３６巷６號五樓,0.0,,,,1140122,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,79.3,3,2,1,有,無,有,19900,251,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為24900元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額19900元,RPVNMLNKKHKGFAF18CC,整棟(戶)出租,無,1140201~1150131,無,熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區幸福路６０巷４９號四樓,0.0,,,,1140122,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,50.82,2,1,2,有,無,有,20000,394,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22300元，因選擇代租方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額20000元,RPXNMLNKKHKGFAF38CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋+車位,新北市新莊區幸福東路７５號８樓,0.0,,,,1140121,土地0建物2車位2,八層,9,廠辦,公害較輕微之工業（一般廠庫）,鋼筋混凝土造,1091112,608.87,0,0,0,無,有,無,262500,431,坡道平面,0.0,0,1、合約有承租2個汽車車位地下二層42、46號，車位面積包含於共有內無法拆算，故本次未能申報2、免租金裝修期：114/02/03起至114/03/02租金總額含稅；含有多個門牌且未個別計算租金新北市新莊區幸福東路77號8樓；,RPPOMLNKKHKGFBF77CC,,無,1140203~1170202,有,冷氣,
新莊區,租賃房屋,新北市新莊區萬安街１號９樓之１０,0.0,,,,1140122,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970418,54.46,1,1,1,有,有,無,17000,312,,0.0,0,多人共同承租2；,RPTOMLNKKHKGFBF18CC,獨立套房,有,1140125~1150124,有,冷氣、冰箱、網路,
新莊區,租賃房屋,新北市新莊區昌平街７１巷１９號十四樓,0.0,,,,1140122,土地0建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840713,143.53,2,2,2,有,有,有,22000,153,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為27500元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額22000元,RPUOMLNKKHKGFBF28CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋+車位,新北市新莊區富貴路１２５號９樓之３,0.0,,,,1140124,土地0建物1車位1,九層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121020,161.57,3,2,1,有,有,有,48000,297,坡道平面,24.79,0,租金總額含管理費；,RPXOMLNKKHKGFBF58CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、瓦斯或天然氣,
三重區,租賃房屋,新北市三重區三和路三段５７號二樓,0.0,,,,1140124,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,58.87,2,1,1,有,有,有,31000,527,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為34500元，因選擇代管方案需打九折且簽約租金無條件捨去至百分位，實際租賃金額為31000元。,RPSNMLNKKHKGFGF48CC,整棟(戶)出租,有,1140127~1150126,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三重區,租賃房屋,新北市三重區安慶街１２３號４樓,0.0,,,,1140122,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640603,35.72,4,2,2,有,無,有,25000,700,,0.0,0,承租 A房租金總額含水費；網路費；其他MOD；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLNKKHKGFGF88CC,分租套房,無,1140122~1150209,無,冷氣、洗衣機、電視機、冰箱,
中和區,租賃房屋,新北市中和區大勇街３１巷３５號四樓,0.0,,,,1140122,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1070213,79.28,2,2,1,有,有,有,30000,378,,0.0,0,,RPOOMLNKKHKGFHF28CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中和區,租賃房屋,新北市中和區景新街４５８號４樓,0.0,,,,1140122,土地0建物1車位0,四層,18,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1110222,64.58,2,2,1,有,有,無,26000,403,,0.0,0,,RPQOMLNKKHKGFHF48CC,整棟(戶)出租,有,1140205~1150204,有,冷氣、熱水器、瓦斯或天然氣,
泰山區,租賃房屋+車位,新北市泰山區新北大道六段３９９號２樓,0.0,,,,1140124,土地0建物1車位1,二層,10,廠辦,辦公室，單身宿舍,鋼筋混凝土造,0790215,276.59000000000003,0,0,2,有,有,無,50000,181,坡道平面,0.0,0,,RPPNMLNKKHKGFBF77DC,,有,1140301~1170228,有,冷氣,
板橋區,租賃房屋,新北市板橋區縣民大道三段１８７巷９弄１號,0.0,,,,1140121,土地0建物0車位0,全,3,透天厝,住工用,加強磚造,,15.17,15,0,15,有,無,有,13000,857,,0.0,0,分租套房房間代碼107租金總額含水費；網路費；其他第四台；續租案件；,RPTNMLOKKHKGFAF08CC,分租套房,無,1140116~1150115,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
泰山區,租賃房屋,新北市泰山區福興三街３６號十樓,0.0,,,,1140124,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110303,90.52000000000001,2,2,1,有,有,無,26500,293,,0.0,0,不承租車位已扣除車位面積。,RPRNMLOKKHKGFBF97CC,整棟(戶)出租,有,1140201~1160131,有,冷氣、熱水器、瓦斯或天然氣,
汐止區,租賃房屋,新北市汐止區保一街９巷１２號,0.0,,,,1140124,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850423,108.83999999999999,1,1,1,有,無,有,7000,64,,0.0,0,,RPSNMLOKKHKGFDF28CC,整棟(戶)出租,無,1140201~1160201,有,冷氣、熱水器、洗衣機、冰箱,
汐止區,租賃房屋,新北市汐止區中興路１６８號４樓之１,0.0,,,,1140124,土地0建物1車位0,四層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870403,52.589999999999996,2,2,1,有,有,有,16000,304,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為20000元，因選擇包租方案須打8折且簽約租金無條件捨去至百分位，實際租賃契約金額為16000元。,RPUNMLOKKHKGFDF48CC,整棟(戶)出租,有,1140201~1140929,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
八里區,租賃房屋,新北市八里區中山路二段３２３巷３２號,0.0,,,,1140125,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720409,82.78,3,2,1,有,無,無,15000,181,,0.0,0,此為 新北市 社會住宅包租代管計畫之物件，評定市價租金為16668 元，因選擇代管方案須打9折且簽約租金無條件捨去至百分位，實際租賃契約金額 15000元。,RPROMLOKKHKGFEF38CC,整棟(戶)出租,無,1140220~1150219,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區重慶路２４５巷３２弄１３之１號二樓,0.0,,,,1140123,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890717,41.4,1,1,1,有,有,有,15000,362,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為18800元因選擇包租方案須打8折且簽約租金無條件捨去至百分位實際租賃契約金額15000元。續租案件；,RPPNMLPKKHKGFAF77CC,獨立套房,無,1140201~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區新府路１００號八樓,0.0,,,,1140124,土地0建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,48.59,1,0,1,有,有,有,18824,387,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為22300元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額20000元。出租人負擔管理費1176元20000-1176=18824元,RPQNMLPKKHKGFAF87CC,獨立套房,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區四維路１０號五樓,0.0,,,,1140121,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701015,87.16,3,2,1,有,無,有,12000,138,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為13334元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額12000元。,RPSOMLPKKHKGFBF28CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新莊區,租賃房屋,新北市新莊區四維路１０號四樓,0.0,,,,1140121,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701015,87.16,3,2,1,有,無,有,15000,172,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為16668元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額15000元。,RPTOMLPKKHKGFBF38CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新莊區,租賃房屋,新北市新莊區中華路二段１５８號八樓之四,0.0,,,,1140123,土地0建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850320,32.41,1,0,1,有,有,有,12000,370,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為15001元因選擇包租方案須打8折且簽約租金無條件捨去至百分位實際租賃契約金額12000元。多人共同承租2；,RPVOMLPKKHKGFBF58CC,獨立套房,有,1140201~1170131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永和區,租賃房屋+車位,新北市永和區安樂路３０６號９樓之５,0.0,,,,1140122,土地0建物1車位1,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840802,177.39,3,2,2,有,有,無,37000,209,坡道平面,0.0,0,含增建或未登記建物；,RPQNMLPKKHKGFHF58CC,整棟(戶)出租,有,1140301~1150228,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,
樹林區,租賃房屋,新北市樹林區中華路２８３號九樓之４,0.0,,,,1140121,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860203,30.39,1,0,1,有,有,有,12440,409,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為14500元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額13000元。出租人負擔管理費560元13000-560=12440元,RPQNMLPKKHKGFIF68CC,獨立套房,有,1140222~1150221,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區大觀路二段３７巷２４８號四樓,0.0,,,,1140124,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,75.53,3,2,1,有,無,有,19500,258,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為24400元因選擇包租方案須打8折且簽約租金無條件捨去至百分位 實際租賃契約金額19500元,RPSOMLRKKHKGFAF38CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋+車位,新北市新莊區幸福路８９０號七樓,0.0,,,,1140123,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930415,134.9,3,2,2,有,有,有,27581,204,坡道機械,24.57,0,租金已扣除管理費2419元,RPTNMLRKKHKGFBF48CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
五股區,租賃房屋,新北市五股區芳洲五路５８號,0.0,,,,1140121,土地0建物1車位0,一層,15,店面(店鋪),一般零售業、集合住宅,鋼筋混凝土造,1031009,81.1,2,2,2,有,有,無,23672,292,,0.0,0,租金已扣除管理費3328元。不承租車位已扣除車位面積。,RPXNMLRKKHKGFBF88CC,,有,1140210~1150209,有,冷氣、熱水器,
新店區,租賃房屋,新北市新店區三民路１５９巷１９弄８８號,0.0,,,,1140121,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0630215,96.0,3,3,3,有,無,無,44500,464,,0.0,0,含增建或未登記建物；,RPQNMLRKKHKGFCF28CC,整棟(戶)出租,無,1140201~1160131,無,冷氣、熱水器,
新店區,租賃房屋+車位,新北市新店區寶興路４５巷９弄８號二樓,0.0,,,,1140122,土地0建物1車位1,二層,5,廠辦,工業用,鋼筋混凝土造,0780513,365.43,0,0,0,無,有,無,80000,219,坡道平面,0.0,0,,RPTNMLRKKHKGFCF58CC,,有,1140310~1170319,有,,
新店區,租賃房屋+車位,新北市新店區中正路５６８號８樓,0.0,,,,1140123,土地0建物1車位1,八層,10,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0850208,310.03,0,0,0,無,有,無,88329,285,坡道機械,0.0,0,租金實收88329元/月扣除租賃所得稅10%扣除二代健保2.11%,RPUNMLRKKHKGFCF68CC,,有,1140410~1160409,有,,
汐止區,租賃房屋,新北市汐止區秀山路１０８號９樓,0.0,,,,1140123,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860314,121.4,2,1,1,有,有,有,24000,198,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為26700元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額24000元多人共同承租2；,RPVNMLRKKHKGFDF88CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
汐止區,車位,新北市汐止區樟樹二路４９號等,0.0,,,,1140121,土地0建物0車位1,,,其他,,,,19.82,0,0,0,無,無,無,3000,,坡道平面,19.82,3000,依車位所登記公設門牌申報。,RPWNMLRKKHKGFDF98CC,,,1140201~1150131,,,
淡水區,租賃房屋,新北市淡水區中山北路一段１８０巷８號三樓,0.0,,,,1140123,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690618,94.96,3,2,1,有,無,有,16000,168,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為20000元因選擇包租方案須打8折且簽約租金無條件捨去至百分位 實際租賃契約金額16000元多人共同承租2；,RPVOMLRKKHKGFEF09CC,整棟(戶)出租,無,1140205~1150204,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
三重區,租賃房屋,新北市三重區名源街４７巷３號２樓,0.0,,,,1140125,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740724,120.86,4,2,1,有,無,無,30000,248,,0.0,0,,RPUNMLRKKHKGFGF09CC,整棟(戶)出租,無,1140125~1150209,無,冷氣、熱水器、瓦斯或天然氣,
三重區,租賃房屋,新北市三重區忠孝路二段９５號五樓,0.0,,,,1140123,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841125,111.07,3,2,2,有,有,有,28800,259,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為32000元因選擇代管方案須打9折且簽約租金無條件捨去至百分位實際租賃契約金額28800元多人共同承租3；,RPTOMLRKKHKGFGF09CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區重新路一段１０６號三樓,0.0,,,,1140124,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0910415,62.03,2,1,1,有,無,有,19900,321,,0.0,0,此為新北市社會住宅包租代管計畫之物件評定市價租金為24900元因選擇包租方案須打8折且簽約租金無條件捨去至百分位 實際租賃契約金額19900元,RPWOMLRKKHKGFGF76CC,整棟(戶)出租,無,1140201~1150131,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永和區,租賃房屋,新北市永和區中正路２８３巷２６號２樓,1.55,住,,,1140123,土地1建物0車位0,二層,4,公寓(5樓含以下無電梯),集合住宅,Ｒ．Ｃ造,0631113,14.3,4,2,2,有,無,有,10500,734,,0.0,0,,RPROMLRKKHKGFHF98CC,分租雅房,無,1140124~1150309,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
永和區,租賃房屋,新北市永和區中正路２８３巷２６號２樓,1.55,住,,,1140123,土地1建物0車位0,二層,4,公寓(5樓含以下無電梯),集合住宅,Ｒ．Ｃ造,0631113,14.3,4,2,2,有,無,有,10000,699,,0.0,0,,RPSOMLRKKHKGFHF09CC,分租雅房,無,1140204~1150309,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
三峽區,租賃房屋+車位,新北市三峽區大觀路１３０號十一樓,0.0,,,,1140121,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960202,179.51,3,2,2,有,有,有,27320,152,坡道平面,22.12,0,租金已扣除管理費2680元。,RPPNMLRKKHKGFIF78CC,整棟(戶)出租,有,1140201~1150131,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
板橋區,租賃房屋+車位,新北市板橋區文化路二段１１１之１號１２樓,0.0,,,,1140125,土地0建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040206,152.56,2,2,2,有,有,無,49000,321,坡道平面,23.25,0,租金總額含管理費；,RPROMLSKKHKGFAF38CC,整棟(戶)出租,有,1140225~1160224,有,,
林口區,租賃房屋,新北市林口區文化一路二段１５９號３樓,511.22,住,,,1140121,土地2建物2車位0,見其他登記事項,7,辦公商業大樓,事務所及工商服務業,鋼筋混凝土構造、鋼骨構造,0990209,1987.98,25,2,29,有,有,無,651558,328,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金新北市林口區文化一路二段159號4樓；含增建或未登記建物；租賃期間有約定不同租金114.5.1-116.4.30651558116.5.1-118.4.30677620118.5.1-121.4.30704725121.5.1-124.4.30732914；,RPWOMLSKKHKGFBF98CC,,有,1140501~1240430,有,,
淡水區,車位,新北市淡水區民族路１１２巷２８號等,0.0,,,,1140121,土地0建物0車位1,,,其他,,,,40.35,0,0,0,無,無,無,2800,,坡道平面,40.35,2800,租金已扣除管理費200元,RPSOMLSKKHKGFEF88CC,,,1140206~1150205,,,
三峽區,租賃房屋+車位,新北市三峽區大學路１７號８樓之１,0.0,,,,1140122,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060106,163.76999999999998,3,2,2,有,有,無,28000,171,坡道平面,30.03,0,租金含B1車位127號及B1機車車位21號印花稅各自負擔房屋捐稅由出租人負擔水電費電話費瓦斯費網路費由承租人負擔114.1.22-114.2.14為免租期免付租金租金總額含管理費；,RPRNMLSKKHKGFIF09CC,整棟(戶)出租,有,1140122~1160214,有,瓦斯或天然氣,
三峽區,租賃房屋,新北市三峽區復興路１２１號,0.0,,,,1140124,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住家用,鋼筋混凝土造,0670827,210.35,2,1,2,有,無,無,48000,228,,0.0,0,1.免租金裝潢期:114/1/24~114/2/23，提供乙方裝潢期不收租金，水、電費及可歸責乙方負責。2.租賃期間標的物投保產險，金額為六佰萬元整，受益人為甲方，保險費為乙方負擔。租金總額含稅；租賃期間有約定不同租金第一年~第二年48000含稅第三年每月49000含稅；,RPSNMLSKKHKGFIF56CC,,無,1140124~1170223,無,,
板橋區,租賃房屋,新北市板橋區陽明街２３巷７號,0.0,,,,1140125,土地0建物0車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,9.92,8,2,4,有,無,有,13000,1310,,0.0,0,租金總額含水費；電費；網路費；其他第四台費用；租賃建物部分範圍，且未計入共有部分面積；,RPTOMLTKKHKGFAF68CC,分租雅房,無,1140201~1150131,無,冷氣、電視機、有線電視、網路,一般代管
淡水區,租賃房屋,新北市淡水區淡金路２１號２１樓之８,3.07,商,,,1140125,土地1建物1車位0,二十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970909,53.33,1,0,1,有,有,無,17500,328,,0.0,0,租金總額含管理費；,RPPNMLTKKHKGFEF58CC,獨立套房,有,1140201~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中和區,租賃房屋,新北市中和區連城路６３號５樓,0.0,,,,1140123,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710623,23.9,6,0,6,有,無,有,9000,377,,0.0,0,承租 507房租金總額含水費；瓦斯費；網路費；其他第四台費用；,RPTNMLTKKHKGFHF66CC,分租套房,無,1140123~1150209,無,冷氣、電視機、冰箱、有線電視,一般代管
